question_id,labels,label_scores,label_sources
1456,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1457,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1458,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1459,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1460,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL"", ""TRAIT_CURIOSITY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7, ""TRAIT_CURIOSITY"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata"", ""TRAIT_CURIOSITY"": ""rule""}"
1461,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL"", ""TRAIT_CURIOSITY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7, ""TRAIT_CURIOSITY"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata"", ""TRAIT_CURIOSITY"": ""rule""}"
1462,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL"", ""TRAIT_CURIOSITY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7, ""TRAIT_CURIOSITY"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata"", ""TRAIT_CURIOSITY"": ""rule""}"
1463,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1464,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.8833333333333333, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1465,"[""INTEREST_PROTECTION_SECURITY"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_ANALYTICAL""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PROTECTION_SECURITY"": 0.95, ""TRAIT_ANALYTICAL"": 0.7}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PROTECTION_SECURITY"": ""metadata"", ""TRAIT_ANALYTICAL"": ""metadata""}"
1466,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1467,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.75, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1468,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1469,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.75, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1470,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1471,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1472,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8, ""TRAIT_COMMUNICATION"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata"", ""TRAIT_COMMUNICATION"": ""rule""}"
1473,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.75, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.95, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8, ""TRAIT_COMMUNICATION"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata"", ""TRAIT_COMMUNICATION"": ""rule""}"
1474,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8, ""TRAIT_COMMUNICATION"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata"", ""TRAIT_COMMUNICATION"": ""rule""}"
1475,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1476,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1477,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.75, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.95, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata""}"
1478,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COLLABORATIVE""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.75, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8, ""TRAIT_COLLABORATIVE"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata"", ""TRAIT_COLLABORATIVE"": ""rule""}"
1479,"[""INTEREST_PLANNING_STRATEGY"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COLLABORATIVE""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.7722222222222223, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_PLANNING_STRATEGY"": 0.8833333333333333, ""ORIENTATION_BUSINESS_FOCUSED"": 0.8, ""TRAIT_COLLABORATIVE"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""metadata"", ""TRAIT_COLLABORATIVE"": ""rule""}"
1480,"[""INTEREST_PLANNING_STRATEGY"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_EMPATHY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8833333333333333, ""TRAIT_EMPATHY"": 0.728888888888889, ""INTEREST_PLANNING_STRATEGY"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""metadata"", ""TRAIT_EMPATHY"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
1481,"[""INTEREST_PLANNING_STRATEGY"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_EMPATHY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8833333333333333, ""TRAIT_EMPATHY"": 0.728888888888889, ""INTEREST_PLANNING_STRATEGY"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""metadata"", ""TRAIT_EMPATHY"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
1482,"[""INTEREST_PLANNING_STRATEGY"", ""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESEARCH_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_EMPATHY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8833333333333333, ""TRAIT_EMPATHY"": 0.728888888888889, ""INTEREST_PLANNING_STRATEGY"": 0.8, ""ORIENTATION_RESEARCH_FOCUSED"": 0.7200000000000001}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""metadata"", ""TRAIT_EMPATHY"": ""metadata"", ""INTEREST_PLANNING_STRATEGY"": ""rule"", ""ORIENTATION_RESEARCH_FOCUSED"": ""rule""}"
1483,"[""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_EMPATHY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.95, ""TRAIT_EMPATHY"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""metadata"", ""TRAIT_EMPATHY"": ""metadata""}"
1484,"[""INTEREST_USER_EXPERIENCE"", ""ORIENTATION_PEOPLE_FOCUSED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_EMPATHY""]","{""ORIENTATION_PEOPLE_FOCUSED"": 0.8, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.7, ""ORIENTATION_RESULTS_FOCUSED"": 0.7, ""INTEREST_USER_EXPERIENCE"": 0.8833333333333333, ""TRAIT_EMPATHY"": 0.8}","{""ORIENTATION_PEOPLE_FOCUSED"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""ORIENTATION_RESULTS_FOCUSED"": ""metadata"", ""INTEREST_USER_EXPERIENCE"": ""metadata"", ""TRAIT_EMPATHY"": ""metadata""}"
