id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
912,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a fast-moving startup environment with changing priorities. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,5,This relates to adaptability and prioritization skills.,5,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.00373134328358209, ""Backend Development"": 0.00373134328358209, ""Full Stack Development"": 0.00373134328358209, ""Mobile Development"": 0.00373134328358209, ""Data Analysis"": 0.00373134328358209, ""Data Science"": 0.00373134328358209, ""Machine Learning"": 0.00373134328358209, ""AI Engineering"": 0.00373134328358209, ""Cyber Security"": 0.00373134328358209, ""DevOps"": 0.00373134328358209, ""QA / Software Testing"": 0.00373134328358209, ""Game Development"": 0.00373134328358209, ""UI / UX Design"": 0.27985074626865675, ""Product Management"": 0.35447761194029853, ""Technical Writing"": 0.31716417910447764, ""Software Architecture"": 0.00373134328358209}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:02Z,1,
959,Interests,Industry,"In general, i feel curious about applying technology in healthcare. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,1,This question relates to interest and curiosity in a specific industry application.,1,"[""Technical Writing"", ""Data Science"", ""Cyber Security""]","{""Frontend Development"": 0.0035587188612099642, ""Backend Development"": 0.0071174377224199285, ""Full Stack Development"": 0.010676156583629892, ""Mobile Development"": 0.014234875444839857, ""Data Analysis"": 0.017793594306049824, ""Data Science"": 0.2846975088967972, ""Machine Learning"": 0.03558718861209965, ""AI Engineering"": 0.03202846975088968, ""Cyber Security"": 0.24911032028469748, ""DevOps"": 0.021352313167259784, ""QA / Software Testing"": 0.024911032028469754, ""Game Development"": 0.028469750889679714, ""UI / UX Design"": 0.03914590747330961, ""Product Management"": 0.0711743772241993, ""Technical Writing"": 0.10676156583629892, ""Software Architecture"": 0.05338078291814946}",0.75,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:05Z,1,
350,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as solving puzzles or algorithmic challenges. (in a team) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,4,This question relates to Analytical and Problem-Solving skills.,4,"[""Technical Writing"", ""Backend Development"", ""Data Science""]","{""Frontend Development"": 0.0017985611510791366, ""Backend Development"": 0.1528776978417266, ""Full Stack Development"": 0.04136690647482014, ""Mobile Development"": 0.007194244604316546, ""Data Analysis"": 0.14028776978417265, ""Data Science"": 0.16546762589928057, ""Machine Learning"": 0.12050359712230216, ""AI Engineering"": 0.10611510791366904, ""Cyber Security"": 0.021582733812949638, ""DevOps"": 0.06115107913669065, ""QA / Software Testing"": 0.050359712230215826, ""Game Development"": 0.010791366906474819, ""UI / UX Design"": 0.026978417266187046, ""Product Management"": 0.016187050359712227, ""Technical Writing"": 0.0, ""Software Architecture"": 0.07733812949640287}",0.75,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:07Z,1,
587,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,3,This question relates to Detail Orientation in a professional context.,3,"[""Technical Writing"", ""UI / UX Design"", ""Product Management""]","{""Frontend Development"": 0.003891050583657588, ""Backend Development"": 0.003891050583657588, ""Full Stack Development"": 0.003891050583657588, ""Mobile Development"": 0.003891050583657588, ""Data Analysis"": 0.003891050583657588, ""Data Science"": 0.003891050583657588, ""Machine Learning"": 0.003891050583657588, ""AI Engineering"": 0.003891050583657588, ""Cyber Security"": 0.003891050583657588, ""DevOps"": 0.003891050583657588, ""QA / Software Testing"": 0.003891050583657588, ""Game Development"": 0.003891050583657588, ""UI / UX Design"": 0.25291828793774324, ""Product Management"": 0.33073929961089493, ""Technical Writing"": 0.2918287937743191, ""Software Architecture"": 0.07782101167315177}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:10Z,1,
1340,Habits,Learning,I would enjoy learning GraphQL if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,neutral / only sometimes true,"The question is about a technical skill preference, not directly related to Product Management habits or learning.",3,"[""Technical Writing"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.004739336492890996, ""Backend Development"": 0.37914691943127965, ""Full Stack Development"": 0.2843601895734597, ""Mobile Development"": 0.023696682464454978, ""Data Analysis"": 0.009478672985781991, ""Data Science"": 0.004739336492890996, ""Machine Learning"": 0.004739336492890996, ""AI Engineering"": 0.004739336492890996, ""Cyber Security"": 0.004739336492890996, ""DevOps"": 0.023696682464454978, ""QA / Software Testing"": 0.009478672985781991, ""Game Development"": 0.004739336492890996, ""UI / UX Design"": 0.014218009478672987, ""Product Management"": 0.037914691943127965, ""Technical Writing"": 0.18957345971563982, ""Software Architecture"": 0.0}",0.75,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:13Z,1,
1507,Interests,RoleTasks,How appealing is it to you to improve test coverage as part of a QA Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,QA Engineer",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,None,This question relates to the technical task appeal for QA Engineers.,,"[""QA / Software Testing"", ""Technical Writing"", ""Product Management""]","{""Frontend Development"": 0.008474576271186439, ""Backend Development"": 0.008474576271186439, ""Full Stack Development"": 0.008474576271186439, ""Mobile Development"": 0.008474576271186439, ""Data Analysis"": 0.008474576271186439, ""Data Science"": 0.008474576271186439, ""Machine Learning"": 0.008474576271186439, ""AI Engineering"": 0.008474576271186439, ""Cyber Security"": 0.008474576271186439, ""DevOps"": 0.008474576271186439, ""QA / Software Testing"": 0.6779661016949152, ""Game Development"": 0.008474576271186439, ""UI / UX Design"": 0.008474576271186439, ""Product Management"": 0.0423728813559322, ""Technical Writing"": 0.1694915254237288, ""Software Architecture"": 0.008474576271186439}",0.95,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:16Z,1,
399,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,neutral / only sometimes true,This question points to Analytical and Technical fields.,3,"[""Technical Writing"", ""Backend Development"", ""Data Science""]","{""Frontend Development"": 0.0018281535648994518, ""Backend Development"": 0.1553930530164534, ""Full Stack Development"": 0.04570383912248629, ""Mobile Development"": 0.005484460694698354, ""Data Analysis"": 0.13711151736745888, ""Data Science"": 0.16453382084095064, ""Machine Learning"": 0.11882998171846436, ""AI Engineering"": 0.08226691042047532, ""Cyber Security"": 0.027422303473491772, ""DevOps"": 0.054844606946983544, ""QA / Software Testing"": 0.03656307129798903, ""Game Development"": 0.009140767824497258, ""UI / UX Design"": 0.018281535648994516, ""Product Management"": 0.014625228519195614, ""Technical Writing"": 0.07312614259597806, ""Software Architecture"": 0.054844606946983544}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:19Z,1,
325,Personality,Analytical,"Most of the time, i like problems that require careful reasoning, such as optimizing code for performance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,neutral / only sometimes true,Technical problem-solving skills are relevant but not exclusive to Product Management.,3,"[""Technical Writing"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.007462686567164179, ""Backend Development"": 0.3171641791044776, ""Full Stack Development"": 0.291044776119403, ""Mobile Development"": 0.05597014925373134, ""Data Analysis"": 0.011194029850746268, ""Data Science"": 0.014925373134328358, ""Machine Learning"": 0.022388059701492536, ""AI Engineering"": 0.02611940298507463, ""Cyber Security"": 0.029850746268656716, ""DevOps"": 0.04477611940298507, ""QA / Software Testing"": 0.048507462686567165, ""Game Development"": 0.033582089552238806, ""UI / UX Design"": 0.03731343283582089, ""Product Management"": 0.018656716417910446, ""Technical Writing"": 0.0, ""Software Architecture"": 0.041044776119402986}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:22Z,1,
67,Personality,Creativity,"Typically, i enjoy brainstorming multiple solutions to a vague problem. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,agree,"This question relates to creativity and brainstorming, which are key in Product Management.",4,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.003355704697986577, ""Backend Development"": 0.006711409395973154, ""Full Stack Development"": 0.010067114093959731, ""Mobile Development"": 0.013422818791946308, ""Data Analysis"": 0.016778523489932886, ""Data Science"": 0.020134228187919462, ""Machine Learning"": 0.02348993288590604, ""AI Engineering"": 0.026845637583892617, ""Cyber Security"": 0.030201342281879193, ""DevOps"": 0.03355704697986577, ""QA / Software Testing"": 0.03691275167785235, ""Game Development"": 0.040268456375838924, ""UI / UX Design"": 0.0, ""Product Management"": 0.28523489932885904, ""Technical Writing"": 0.2516778523489933, ""Software Architecture"": 0.20134228187919462}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:25Z,1,
57,Personality,Creativity,"In general, i enjoy inventing a new way to visualize information. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,neutral / only sometimes true,"The question relates to creativity and visualization, which are relevant to Product Management.",3,"[""UI / UX Design"", ""Product Management"", ""Technical Writing""]","{""Frontend Development"": 0.03787878787878788, ""Backend Development"": 0.015151515151515152, ""Full Stack Development"": 0.007575757575757576, ""Mobile Development"": 0.007575757575757576, ""Data Analysis"": 0.007575757575757576, ""Data Science"": 0.007575757575757576, ""Machine Learning"": 0.007575757575757576, ""AI Engineering"": 0.007575757575757576, ""Cyber Security"": 0.007575757575757576, ""DevOps"": 0.007575757575757576, ""QA / Software Testing"": 0.007575757575757576, ""Game Development"": 0.007575757575757576, ""UI / UX Design"": 0.0, ""Product Management"": 0.6439393939393939, ""Technical Writing"": 0.1893939393939394, ""Software Architecture"": 0.03787878787878788}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:28Z,1,
656,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,neutral / only sometimes true,"This question relates to continuous learning and skill development, which is relevant for Product Management.",3,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.006329113924050633, ""Backend Development"": 0.006329113924050633, ""Full Stack Development"": 0.006329113924050633, ""Mobile Development"": 0.006329113924050633, ""Data Analysis"": 0.03164556962025317, ""Data Science"": 0.03164556962025317, ""Machine Learning"": 0.03164556962025317, ""AI Engineering"": 0.03164556962025317, ""Cyber Security"": 0.006329113924050633, ""DevOps"": 0.006329113924050633, ""QA / Software Testing"": 0.006329113924050633, ""Game Development"": 0.006329113924050633, ""UI / UX Design"": 0.1582278481012658, ""Product Management"": 0.5063291139240507, ""Technical Writing"": 0.1582278481012658, ""Software Architecture"": 0.0}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:31Z,1,
263,Skills,Data,"Working with data feels energizing to me, especially building predictive models. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,5,This question relates to Data Science and Machine Learning.,5,"[""Data Science"", ""Machine Learning"", ""Technical Writing""]","{""Frontend Development"": 0.0023094688221709007, ""Backend Development"": 0.0023094688221709007, ""Full Stack Development"": 0.0023094688221709007, ""Mobile Development"": 0.0023094688221709007, ""Data Analysis"": 0.21939953810623555, ""Data Science"": 0.19630484988452654, ""Machine Learning"": 0.19630484988452654, ""AI Engineering"": 0.17321016166281755, ""Cyber Security"": 0.011547344110854504, ""DevOps"": 0.0023094688221709007, ""QA / Software Testing"": 0.0023094688221709007, ""Game Development"": 0.0023094688221709007, ""UI / UX Design"": 0.0023094688221709007, ""Product Management"": 0.046189376443418015, ""Technical Writing"": 0.13856812933025403, ""Software Architecture"": 0.0}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:06:34Z,1,
