id,category,subcategory,question,answer_type,options,tags
1377,Interests,RoleTasks,How appealing is it to you to explain trends to stakeholders as part of a Data Analyst role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Analyst"
1378,Interests,RoleTasks,Build etl pipelines sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1379,Interests,RoleTasks,I would enjoy build ETL pipelines if I worked as a Data Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1380,Interests,RoleTasks,How appealing is it to you to build ETL pipelines as part of a Data Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Engineer"
1381,Interests,RoleTasks,Model data warehouses sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1382,Interests,RoleTasks,I would enjoy model data warehouses if I worked as a Data Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1383,Interests,RoleTasks,How appealing is it to you to model data warehouses as part of a Data Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Engineer"
1384,Interests,RoleTasks,Optimize queries sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1385,Interests,RoleTasks,How appealing is it to you to optimize queries as part of a Data Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Engineer"
1386,Interests,RoleTasks,Ensure data quality sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1387,Interests,RoleTasks,I would enjoy ensure data quality if I worked as a Data Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1388,Interests,RoleTasks,How appealing is it to you to ensure data quality as part of a Data Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Engineer"
1389,Interests,RoleTasks,Manage batch/streaming jobs sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1390,Interests,RoleTasks,I would enjoy manage batch/streaming jobs if I worked as a Data Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer"
1391,Interests,RoleTasks,How appealing is it to you to manage batch/streaming jobs as part of a Data Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Engineer"
1392,Interests,RoleTasks,Train models sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1393,Interests,RoleTasks,I would enjoy train models if I worked as a ML Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1394,Interests,RoleTasks,How appealing is it to you to train models as part of a ML Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,ML Engineer"
1395,Interests,RoleTasks,I would enjoy deploy models if I worked as a ML Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1396,Interests,RoleTasks,Deploy models sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1397,Interests,RoleTasks,How appealing is it to you to deploy models as part of a ML Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,ML Engineer"
1398,Interests,RoleTasks,How appealing is it to you to monitor drift as part of a ML Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,ML Engineer"
1399,Interests,RoleTasks,I would enjoy monitor drift if I worked as a ML Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1400,Interests,RoleTasks,Monitor drift sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1401,Interests,RoleTasks,How appealing is it to you to create features as part of a ML Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,ML Engineer"
1402,Interests,RoleTasks,Create features sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1403,Interests,RoleTasks,I would enjoy create features if I worked as a ML Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1404,Interests,RoleTasks,Optimize inference sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1405,Interests,RoleTasks,How appealing is it to you to optimize inference as part of a ML Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,ML Engineer"
1406,Interests,RoleTasks,I would enjoy optimize inference if I worked as a ML Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer"
1407,Interests,RoleTasks,How appealing is it to you to design APIs as part of a Backend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Backend Engineer"
1408,Interests,RoleTasks,Design apis sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1409,Interests,RoleTasks,I would enjoy design APIs if I worked as a Backend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1410,Interests,RoleTasks,I would enjoy model databases if I worked as a Backend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1411,Interests,RoleTasks,How appealing is it to you to model databases as part of a Backend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Backend Engineer"
1412,Interests,RoleTasks,Model databases sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1413,Interests,RoleTasks,Improve performance sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1414,Interests,RoleTasks,How appealing is it to you to improve performance as part of a Backend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Backend Engineer"
1415,Interests,RoleTasks,I would enjoy improve performance if I worked as a Backend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1416,Interests,RoleTasks,Handle authentication sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1417,Interests,RoleTasks,How appealing is it to you to handle authentication as part of a Backend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Backend Engineer"
1418,Interests,RoleTasks,I would enjoy handle authentication if I worked as a Backend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1419,Interests,RoleTasks,Write services sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1420,Interests,RoleTasks,I would enjoy write services if I worked as a Backend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Backend Engineer"
1421,Interests,RoleTasks,How appealing is it to you to write services as part of a Backend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Backend Engineer"
1422,Interests,RoleTasks,How appealing is it to you to build UI components as part of a Frontend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Frontend Engineer"
1423,Interests,RoleTasks,I would enjoy build UI components if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1424,Interests,RoleTasks,Build ui components sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1425,Interests,RoleTasks,Improve accessibility sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1426,Interests,RoleTasks,I would enjoy improve accessibility if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1427,Interests,RoleTasks,How appealing is it to you to improve accessibility as part of a Frontend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Frontend Engineer"
1428,Interests,RoleTasks,I would enjoy optimize bundle size if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1429,Interests,RoleTasks,Optimize bundle size sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1430,Interests,RoleTasks,How appealing is it to you to optimize bundle size as part of a Frontend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Frontend Engineer"
1431,Interests,RoleTasks,I would enjoy work with designers if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1432,Interests,RoleTasks,Work with designers sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1433,Interests,RoleTasks,I would enjoy write tests for UI if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1434,Interests,RoleTasks,Write tests for ui sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer"
1435,Interests,RoleTasks,How appealing is it to you to write tests for UI as part of a Frontend Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Frontend Engineer"
1436,Interests,RoleTasks,I would enjoy configure CI/CD if I worked as a DevOps/SRE.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1437,Interests,RoleTasks,How appealing is it to you to configure CI/CD as part of a DevOps/SRE role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,DevOps/SRE"
1438,Interests,RoleTasks,Configure ci/cd sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1439,Interests,RoleTasks,I would enjoy monitor systems if I worked as a DevOps/SRE.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1440,Interests,RoleTasks,Monitor systems sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1441,Interests,RoleTasks,How appealing is it to you to monitor systems as part of a DevOps/SRE role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,DevOps/SRE"
1442,Interests,RoleTasks,I would enjoy handle incidents if I worked as a DevOps/SRE.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1443,Interests,RoleTasks,Handle incidents sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1444,Interests,RoleTasks,How appealing is it to you to handle incidents as part of a DevOps/SRE role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,DevOps/SRE"
1445,Interests,RoleTasks,Manage infrastructure as code sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1446,Interests,RoleTasks,I would enjoy manage infrastructure as code if I worked as a DevOps/SRE.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1447,Interests,RoleTasks,How appealing is it to you to manage infrastructure as code as part of a DevOps/SRE role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,DevOps/SRE"
1448,Interests,RoleTasks,Improve reliability sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1449,Interests,RoleTasks,I would enjoy improve reliability if I worked as a DevOps/SRE.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,DevOps/SRE"
1450,Interests,RoleTasks,How appealing is it to you to improve reliability as part of a DevOps/SRE role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,DevOps/SRE"
1451,Interests,RoleTasks,Threat model systems sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Security Engineer"
1452,Interests,RoleTasks,I would enjoy threat model systems if I worked as a Security Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Security Engineer"
1453,Interests,RoleTasks,How appealing is it to you to threat model systems as part of a Security Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Security Engineer"
1454,Interests,RoleTasks,Review code for vulnerabilities sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Security Engineer"
1455,Interests,RoleTasks,How appealing is it to you to review code for vulnerabilities as part of a Security Engineer role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Security Engineer"
1456,Interests,RoleTasks,I would enjoy review code for vulnerabilities if I worked as a Security Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Security Engineer"
